,"Calcium, Ca","Carbohydrate, by difference",Energy,"Fiber, total dietary","Folate, DFE","Iron, Fe","Magnesium, Mg",Niacin,"Phosphorus, P","Potassium, K",Protein,Riboflavin,Thiamin,"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin E (alpha-tocopherol),Vitamin K (phylloquinone),"Zinc, Zn"
"(2010, 30026, 1)",2186.7571428571428,-944.5715714285714,-7295.657142857142,57.67857142857142,906.7142857142857,19.82785714285714,311.2857142857142,21.42742857142857,-117.64285714285734,9090.8,-17.75928571428571,2.339457142857143,2.0804285714285715,1979.7142857142858,0.43714285714285683,1.9916428571428573,175.32857142857142,35.667857142857144,244.03571428571428,7.147571428571428
"(2010, 30031, 1)",294.92857142857133,-143.9457142857143,-8054.714285714286,7.535714285714288,290.5,-6.160714285714288,72.08571428571429,1.3861428571428593,-411.92857142857133,-158.85714285714312,-4.566428571428567,0.5067857142857145,-0.401142857142857,872.8571428571429,1.5514285714285714,-0.5469999999999999,23.264285714285705,-9.304285714285715,100.6,3.995
"(2010, 30047, 1)",667.8214285714289,-2999.201785714286,-50510.71428571429,-44.06785714285715,-284.1071428571431,-42.816785714285714,-2351.3928571428573,-50.035321428571436,-8877.928571428572,-23703.25,-499.06178571428563,-1.0325714285714271,-2.929857142857145,1598.8214285714284,-54.9,-9.676892857142857,-885.9714285714285,-58.86857142857143,-257.01071428571436,-21.91035714285715
"(2010, 30050, 1)",2951.0357142857147,-460.86607142857133,-9153.5,61.917857142857144,969.3928571428571,16.55892857142857,254.40714285714284,11.77046428571429,408.7857142857147,9238.464285714286,-27.816785714285686,2.1439285714285714,1.6577857142857146,2035.107142857143,-4.3707142857142856,0.5386785714285707,73.81428571428572,-5.347857142857144,64.01071428571427,14.146785714285716
"(2010, 30053, 1)",-1443.9285714285716,-7453.242857142859,-129587.28571428571,-95.90714285714286,-128.07142857142867,-65.59214285714289,-3466.642857142858,-72.03871428571429,-12390.928571428572,-17038.42857142857,-738.9300000000001,-1.5187857142857144,-3.6198571428571436,1358.4285714285713,4.8,-22.13271428571429,-16.542857142857144,18.867142857142856,79.29999999999998,-122.14500000000001
"(2010, 30075, 1)",803.3214285714287,25.0239285714286,-7347.071428571429,22.260714285714286,660.25,4.234642857142859,263.90714285714284,-1.0079642857142836,-289.9999999999998,4610.964285714286,-22.59107142857144,1.2642857142857147,0.6197142857142859,1479.892857142857,-5.108571428571428,0.8798928571428573,83.12857142857142,-20.053571428571423,145.825,8.126071428571429
"(2010, 30083, 1)",-228.71428571428578,-3940.424285714286,-52094.21428571428,-63.521428571428565,-73.0,-23.674285714285716,-402.71428571428567,-13.644607142857147,-1925.0357142857147,-10595.642857142859,-527.3007142857142,-0.07678571428571423,-1.5870000000000004,795.75,-0.04821428571428621,-6.662,-170.02857142857147,7.943928571428572,83.04285714285714,-16.376785714285713
"(2010, 30085, 1)",1548.6285714285716,-1080.6251428571427,-13882.428571428572,-17.06857142857143,389.61428571428564,0.07714285714285296,-782.1285714285714,-24.06627142857144,-1995.7857142857147,1734.3142857142848,-240.928,0.8312428571428567,-0.14562857142857144,1900.5714285714284,-8.257714285714286,-1.9601428571428574,-226.77285714285716,11.43957142857143,222.10571428571427,1.5650000000000013
"(2010, 30110, 1)",343.0714285714282,-2147.8500000000004,-18000.285714285714,-73.02142857142857,-441.57142857142867,-33.91142857142858,-1953.307142857143,-38.30285714285715,-5713.500000000001,-27015.785714285725,-309.4921428571429,-2.258285714285714,-2.4364999999999997,-714.1428571428573,-29.899999999999995,-12.828,-933.7857142857142,-34.37142857142857,-862.9714285714285,-15.418571428571425
"(2010, 30112, 1)",-1662.2500000000005,-5647.601785714286,-63353.357142857145,-138.5892857142857,-1729.321428571429,-44.33678571428572,-2168.9642857142862,-67.96389285714287,-5282.000000000001,-26638.107142857145,-335.01178571428574,-3.5582142857142856,-6.57757142857143,710.6785714285714,-12.071428571428571,-7.829892857142856,-1472.6428571428573,-4.0042857142857144,-73.42500000000001,-38.70249999999999
